LECROYHDO9204-MSöv,30454,Histogram
Segments,1,SegmentSize,1000
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 07:28:02,0                 
Time,Ampl
-5.56e-09,0
-5.55e-09,0
-5.54e-09,0
-5.53e-09,0
-5.52e-09,0
-5.51e-09,0
-5.5e-09,0
-5.49e-09,0
-5.48e-09,0
-5.47e-09,0
-5.46e-09,0
-5.45e-09,0
-5.44e-09,0
-5.43e-09,0
-5.42e-09,0
-5.41e-09,0
-5.4e-09,0
-5.39e-09,0
-5.38e-09,0
-5.37e-09,0
-5.36e-09,0
-5.35e-09,0
-5.34e-09,0
-5.33e-09,0
-5.32e-09,0
-5.31e-09,0
-5.3e-09,0
-5.29e-09,0
-5.28e-09,0
-5.27e-09,0
-5.26e-09,0
-5.25e-09,0
-5.24e-09,0
-5.23e-09,0
-5.22e-09,0
-5.21e-09,0
-5.2e-09,0
-5.19e-09,0
-5.18e-09,0
-5.17e-09,0
-5.16e-09,0
-5.15e-09,0
-5.14e-09,0
-5.13e-09,0
-5.12e-09,0
-5.11e-09,0
-5.1e-09,0
-5.09e-09,0
-5.08e-09,0
-5.07e-09,0
-5.06e-09,0
-5.05e-09,0
-5.04e-09,0
-5.03e-09,0
-5.02e-09,0
-5.01e-09,0
-5e-09,0
-4.99e-09,0
-4.98e-09,0
-4.97e-09,0
-4.96e-09,0
-4.95e-09,0
-4.94e-09,0
-4.93e-09,0
-4.92e-09,0
-4.91e-09,0
-4.9e-09,0
-4.89e-09,0
-4.88e-09,0
-4.87e-09,0
-4.86e-09,0
-4.85e-09,0
-4.84e-09,0
-4.83e-09,0
-4.82e-09,0
-4.81e-09,0
-4.8e-09,0
-4.79e-09,0
-4.78e-09,0
-4.77e-09,0
-4.76e-09,0
-4.75e-09,0
-4.74e-09,0
-4.73e-09,0
-4.72e-09,0
-4.71e-09,0
-4.7e-09,0
-4.69e-09,0
-4.68e-09,0
-4.67e-09,0
-4.66e-09,0
-4.65e-09,0
-4.64e-09,0
-4.63e-09,0
-4.62e-09,0
-4.61e-09,0
-4.6e-09,0
-4.59e-09,0
-4.58e-09,0
-4.57e-09,0
-4.56e-09,0
-4.55e-09,0
-4.54e-09,0
-4.53e-09,0
-4.52e-09,0
-4.51e-09,0
-4.5e-09,0
-4.49e-09,0
-4.48e-09,0
-4.47e-09,0
-4.46e-09,0
-4.45e-09,0
-4.44e-09,0
-4.43e-09,0
-4.42e-09,0
-4.41e-09,0
-4.4e-09,0
-4.39e-09,0
-4.38e-09,0
-4.37e-09,0
-4.36e-09,0
-4.35e-09,0
-4.34e-09,0
-4.33e-09,0
-4.32e-09,0
-4.31e-09,0
-4.3e-09,0
-4.29e-09,0
-4.28e-09,0
-4.27e-09,0
-4.26e-09,0
-4.25e-09,0
-4.24e-09,0
-4.23e-09,0
-4.22e-09,0
-4.21e-09,0
-4.2e-09,0
-4.19e-09,0
-4.18e-09,0
-4.17e-09,0
-4.16e-09,0
-4.15e-09,0
-4.14e-09,0
-4.13e-09,0
-4.12e-09,0
-4.11e-09,0
-4.1e-09,0
-4.09e-09,0
-4.08e-09,0
-4.07e-09,0
-4.06e-09,0
-4.05e-09,0
-4.04e-09,0
-4.03e-09,0
-4.02e-09,0
-4.01e-09,0
-4e-09,0
-3.99e-09,0
-3.98e-09,0
-3.97e-09,0
-3.96e-09,0
-3.95e-09,0
-3.94e-09,0
-3.93e-09,0
-3.92e-09,0
-3.91e-09,0
-3.9e-09,0
-3.89e-09,0
-3.88e-09,0
-3.87e-09,0
-3.86e-09,0
-3.85e-09,0
-3.84e-09,0
-3.83e-09,0
-3.82e-09,0
-3.81e-09,0
-3.8e-09,0
-3.79e-09,0
-3.78e-09,0
-3.77e-09,0
-3.76e-09,0
-3.75e-09,0
-3.74e-09,0
-3.73e-09,0
-3.72e-09,0
-3.71e-09,0
-3.7e-09,0
-3.69e-09,1
-3.68e-09,0
-3.67e-09,0
-3.66e-09,0
-3.65e-09,0
-3.64e-09,1
-3.63e-09,1
-3.62e-09,1
-3.61e-09,0
-3.6e-09,1
-3.59e-09,1
-3.58e-09,1
-3.57e-09,1
-3.56e-09,1
-3.55e-09,1
-3.54e-09,4
-3.53e-09,3
-3.52e-09,0
-3.51e-09,5
-3.5e-09,4
-3.49e-09,2
-3.48e-09,3
-3.47e-09,2
-3.46e-09,3
-3.45e-09,4
-3.44e-09,7
-3.43e-09,7
-3.42e-09,5
-3.41e-09,6
-3.4e-09,11
-3.39e-09,10
-3.38e-09,3
-3.37e-09,11
-3.36e-09,15
-3.35e-09,10
-3.34e-09,12
-3.33e-09,18
-3.32e-09,16
-3.31e-09,11
-3.3e-09,21
-3.29e-09,13
-3.28e-09,21
-3.27e-09,20
-3.26e-09,26
-3.25e-09,24
-3.24e-09,11
-3.23e-09,30
-3.22e-09,17
-3.21e-09,24
-3.2e-09,19
-3.19e-09,17
-3.18e-09,22
-3.17e-09,16
-3.16e-09,26
-3.15e-09,19
-3.14e-09,20
-3.13e-09,19
-3.12e-09,15
-3.11e-09,34
-3.1e-09,24
-3.09e-09,31
-3.08e-09,18
-3.07e-09,21
-3.06e-09,22
-3.05e-09,20
-3.04e-09,15
-3.03e-09,18
-3.02e-09,17
-3.01e-09,18
-3e-09,17
-2.99e-09,19
-2.98e-09,12
-2.97e-09,11
-2.96e-09,9
-2.95e-09,15
-2.94e-09,14
-2.93e-09,15
-2.92e-09,9
-2.91e-09,12
-2.9e-09,12
-2.89e-09,11
-2.88e-09,7
-2.87e-09,7
-2.86e-09,8
-2.85e-09,15
-2.84e-09,12
-2.83e-09,10
-2.82e-09,15
-2.81e-09,18
-2.8e-09,11
-2.79e-09,13
-2.78e-09,21
-2.77e-09,25
-2.76e-09,24
-2.75e-09,26
-2.74e-09,30
-2.73e-09,31
-2.72e-09,23
-2.71e-09,20
-2.7e-09,27
-2.69e-09,30
-2.68e-09,27
-2.67e-09,49
-2.66e-09,33
-2.65e-09,43
-2.64e-09,37
-2.63e-09,42
-2.62e-09,48
-2.61e-09,43
-2.6e-09,51
-2.59e-09,51
-2.58e-09,53
-2.57e-09,64
-2.56e-09,37
-2.55e-09,62
-2.54e-09,47
-2.53e-09,39
-2.52e-09,44
-2.51e-09,63
-2.5e-09,49
-2.49e-09,57
-2.48e-09,53
-2.47e-09,52
-2.46e-09,52
-2.45e-09,37
-2.44e-09,34
-2.43e-09,31
-2.42e-09,44
-2.41e-09,46
-2.4e-09,45
-2.39e-09,51
-2.38e-09,46
-2.37e-09,37
-2.36e-09,31
-2.35e-09,23
-2.34e-09,28
-2.33e-09,36
-2.32e-09,27
-2.31e-09,26
-2.3e-09,27
-2.29e-09,24
-2.28e-09,21
-2.27e-09,23
-2.26e-09,23
-2.25e-09,19
-2.24e-09,25
-2.23e-09,14
-2.22e-09,21
-2.21e-09,31
-2.2e-09,28
-2.19e-09,26
-2.18e-09,24
-2.17e-09,20
-2.16e-09,17
-2.15e-09,29
-2.14e-09,27
-2.13e-09,21
-2.12e-09,30
-2.11e-09,27
-2.1e-09,23
-2.09e-09,24
-2.08e-09,26
-2.07e-09,41
-2.06e-09,25
-2.05e-09,22
-2.04e-09,40
-2.03e-09,40
-2.02e-09,47
-2.01e-09,48
-2e-09,35
-1.99e-09,56
-1.98e-09,45
-1.97e-09,55
-1.96e-09,55
-1.95e-09,55
-1.94e-09,60
-1.93e-09,46
-1.92e-09,58
-1.91e-09,57
-1.9e-09,61
-1.89e-09,58
-1.88e-09,58
-1.87e-09,59
-1.86e-09,63
-1.85e-09,52
-1.84e-09,43
-1.83e-09,59
